Terminal log file
Date: 04.04.2017 - 14:08:48
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2582, -7570, -786
-2722, -7698, -496
-2782, -7684, -538
-2672, -7584, -560
-2814, -7634, -534
-2800, -7642, -638
-2880, -7860, -960
-3542, -7090, 206
-4722, -8204, 1490
-1928, -7556, -966
-8226, -8446, 6844
-2478, -10342, -176
-6844, -10342, 6384
-2978, -12096, 3618
-4050, -13650, 5178
-4930, -13862, 5816
-3736, -13856, 5002
-1192, -10698, 3678
-866, -9692, 2526
-968, -6816, 2944
-1260, -3644, 2522
-326, -1920, 2680
-894, 1396, 2382
-1014, 3606, 3340
2872, 3298, -376
1652, 6166, -774
-946, 6178, 1654
-1360, 6720, 2750
762, 3952, -1708
4178, 10562, -1922
1776, 8578, -3138
1192, 5784, -1564
3062, 7238, -4318
1416, 8074, -1440
2274, 7448, -2994
2874, 7940, -4054
2244, 6340, -2448
2666, 8084, -1218
2896, 5866, -1594
1278, 5778, 1274
1920, 6062, 518
612, 4144, 3592
2026, 5698, 3736
1602, 700, 608
1550, 1006, 5238
1514, 980, 7850
184, -1108, 2274
364, -944, 13386
1794, -3624, 4328
1702, -2778, 8068
148, -6594, 10674
1108, -6250, 4262
1154, -5192, 7208
-1492, -10004, 7532
2040, -7752, 3974
-932, -9624, 5256
-540, -8654, 6664
1100, -10724, 2484
-1878, -7916, 6506
-1186, -9068, 3112
-1122, -9004, 3430
-2206, -7126, 5100
-1960, -6940, 4338

-----------------------------------------------
Date: 04.04.2017 - 14:08:51
End log file
