Terminal log file
Date: 05.06.2017 - 14:21:08
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1198, -8064, 258
-1114, -8104, 294
-1020, -8012, 156
-1254, -8094, 376
-1078, -8030, 234
-1204, -8082, 414
-1184, -8724, 2412
-4112, -7872, 8786
-2654, -12316, 8546
-1450, -15886, 8838
206, -17494, 7258
1228, -19254, 5290
1106, -19408, 5252
2852, -16932, 2598
518, -13712, 4744
470, -9870, 314
-412, -6352, 406
216, -1960, -1052
566, 406, -1924
-576, 3180, 190
-202, 3290, -2850
-828, 4600, -4996
-1998, 6768, -6322
-1786, 7724, -9944
-1438, 7886, -9376
128, 8058, -10024
-514, 6790, -8264
256, 7164, -7616
108, 9148, -5550
350, 5504, -5020
718, 5852, -4022
1066, 5270, -3366
322, 3616, -780
1688, 1524, -2176
1164, 684, 1154
524, -1056, 5114
2712, -3632, -1302
-790, -2680, 10464
2842, -7746, 2078
4962, -9272, 3672
4520, -10020, 10072
158, -14072, 1534
1972, -14128, 4698
436, -13806, 8380
-1522, -11768, 8620
1922, -11550, 3194
-1922, -10032, 4290
-1948, -9568, 2972
-626, -8414, 2462
-2334, -9576, 3778
-2664, -7314, 3966
-728, -7472, -120
-74, -7768, -420

-----------------------------------------------
Date: 05.06.2017 - 14:21:10
End log file
