Terminal log file
Date: 05.06.2017 - 14:24:52
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2124, -8030, -50
-4880, -8944, 2598
-5284, -7310, 5390
-7332, -10176, 8108
-4720, -11724, 7912
-3006, -13924, 7276
-2802, -15908, 6896
-798, -14900, 6624
-2806, -14554, 8182
348, -11806, 4176
1506, -8150, 2480
362, -4766, 4070
1168, -2744, 2454
-674, 56, 1982
416, 1088, 1226
646, 3666, -254
60, 4458, -194
1432, 4442, -2758
564, 5636, -4086
638, 6918, -5560
-78, 5528, -10656
1630, 7360, -9094
4840, 8596, -12720
2624, 5930, -9296
1932, 5682, -6960
1796, 5868, -5332
1592, 4940, -4328
848, 4874, -2898
1540, 5210, -3474
-130, 2902, 4
682, 820, 316
-498, 646, 4252
322, -540, 3144
924, -3288, 4474
30, -2686, 12538
2466, -6250, 5494
1912, -7206, 5274
2444, -9856, 7252
52, -9816, 5512
-422, -10610, 5636
-312, -11048, 8186
-100, -11130, 4624
120, -11608, 4918
12, -10048, 802
-5598, -9766, 3470
-5952, -9006, 2154
-4678, -8212, -78
-3354, -8174, -260
-2912, -7402, 442
-3402, -7950, 936

-----------------------------------------------
Date: 05.06.2017 - 14:24:55
End log file
