Terminal log file
Date: 04.04.2017 - 14:09:50
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-986, -7674, 2068
-970, -7766, 1964
-1014, -7798, 2020
-1146, -7564, 2286
-1410, -7744, 2364
-324, -7614, 1518
-1286, -7976, 3698
104, -7726, 4254
-896, -8658, 6574
-350, -8648, 6768
-1638, -10082, 8454
976, -10930, 7140
906, -12010, 8144
2110, -11266, 7048
1162, -10160, 8698
1300, -9426, 7028
640, -6740, 6508
24, -4776, 5886
1318, -2542, 3242
344, -530, 4206
1380, 934, 2404
686, 2666, 2386
760, 4786, 2248
-142, 5718, 2344
2512, 5942, -196
1914, 5518, -1194
1434, 6738, -1484
202, 7386, -172
3306, 6134, -6578
1660, 9318, -7642
1186, 8100, -2844
4652, 7470, -7178
3442, 6960, -6002
2124, 7064, -4986
3462, 6396, -5624
2706, 6746, -5512
2904, 6362, -4066
2400, 6374, -2344
1942, 5870, -1112
2380, 5726, 1220
2106, 4200, 374
1470, 4566, 2548
1170, 3066, 3690
2022, 2066, 3520
2512, 2316, 8454
2348, 1090, 5162
766, -1238, 6630
2090, 112, 11252
2298, -2426, 5554
-20, -4412, 6110
224, -3926, 11596
996, -5860, 3740
846, -8356, 6028
1228, -8206, 5354
-1346, -9092, 7904
266, -8586, 7130
478, -9568, 4440
882, -8122, 5450
98, -9208, 4980
-28, -9486, 3354
-1990, -7496, 5410
-1508, -7808, 4316
-1408, -7670, 3232
-960, -7774, 3096
-1202, -7420, 2956
-1092, -7798, 2416

-----------------------------------------------
Date: 04.04.2017 - 14:09:53
End log file
