Terminal log file
Date: 05.06.2017 - 14:21:35
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1410, -7962, 152
-1418, -8044, 300
-1702, -8324, 890
-2802, -8450, 3870
-1882, -9428, 8504
-1204, -12988, 7074
-752, -13314, 7732
332, -15116, 6890
820, -15672, 6886
1764, -14960, 6232
2552, -12808, 4718
1788, -10214, 4790
1426, -6684, 4542
1938, -4994, 1722
822, -1758, 3140
648, 608, 2020
1366, 1046, -572
-554, 4714, 882
1022, 2824, -2754
872, 5280, -4116
-3086, 6696, -5194
-1046, 7550, -7552
-892, 7642, -8706
624, 8086, -9128
488, 7644, -7820
2646, 6070, -9452
396, 6560, -5788
1066, 6780, -6060
592, 6158, -4526
1144, 5794, -4556
482, 3632, -1436
2564, 1556, -2142
-1006, 1932, 2532
-650, 2026, 5378
2482, -2460, 2346
3646, -3592, 5716
1956, -4410, 6978
2542, -5846, 4068
2692, -10206, 7814
1252, -8532, 8658
-1024, -13320, 7324
2348, -12506, 5680
684, -10264, 9636
1068, -10734, 3898
-906, -10270, 5620
1542, -8922, 1010
8762, -9466, 984
-2352, -10866, 2078
-5422, -8200, 4282
-1996, -6822, -826
-2504, -7614, -920
-2552, -7332, -328

-----------------------------------------------
Date: 05.06.2017 - 14:21:38
End log file
