Terminal log file
Date: 04.04.2017 - 14:09:42
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-814, -7796, 1550
-1004, -7856, 1684
-886, -7816, 1638
-918, -7774, 1756
-1214, -7864, 2044
-1246, -7854, 1928
-1574, -7858, 2326
-1206, -7552, 3254
-374, -7934, 3640
178, -8088, 4992
-1860, -10048, 6378
802, -7964, 4972
200, -9714, 6032
-292, -10114, 8562
1742, -10380, 7436
1500, -9858, 7944
1834, -9138, 8278
2036, -7980, 7474
1598, -6798, 7110
676, -4992, 7594
2632, -2864, 4938
1428, -2206, 3516
1908, 844, 2968
1344, 1854, 2516
2260, 3846, 1406
518, 5188, 2176
2046, 6568, -176
2528, 5400, -1074
1604, 6496, -2008
-200, 7480, -242
1456, 7784, -3598
2046, 5404, -4468
948, 5252, -2184
3714, 7490, -6262
1594, 6170, -5204
1752, 7884, -6132
3142, 7062, -6636
2444, 7112, -6346
1684, 7056, -5514
1438, 7646, -3748
1764, 7002, -4096
1432, 7542, -2348
2284, 7030, -1854
1656, 5388, -1320
2136, 5704, 248
2368, 4458, 178
1158, 3350, 894
2650, 3758, 4858
3430, -504, 1118
554, 1132, 8410
816, -200, 7040
4006, -1790, 4570
2468, -2906, 9546
58, -3720, 7898
2372, -4688, 5246
1878, -6388, 10150
1230, -8322, 8790
2358, -7162, 5784
1952, -8986, 8178
2346, -8796, 4504
-108, -8374, 8770
884, -8250, 4802
3060, -7840, 3572
1376, -8576, 3158
1542, -7740, 5266
1282, -8604, 3330

-----------------------------------------------
Date: 04.04.2017 - 14:09:45
End log file
