Terminal log file
Date: 05.06.2017 - 14:23:56
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2060, -7838, -606
-2100, -7946, -780
-2562, -7994, -332
-4706, -9400, 3084
-3418, -5914, 4142
-2928, -12648, 4866
-4956, -13626, 9352
-1360, -13920, 6916
-1006, -16294, 8000
-10, -15916, 8002
1056, -15440, 6968
-80, -12276, 7918
576, -10048, 4220
2634, -5804, 1878
-1542, -4118, 2062
444, -1036, -450
-378, 1282, -532
1128, 1986, -2892
454, 4228, -5360
-1554, 6320, -4118
2370, 5846, -10816
288, 7708, -8184
2818, 7106, -12026
1752, 6596, -10390
1460, 7304, -9370
1304, 6480, -7896
1694, 6408, -6358
988, 5630, -3928
412, 4072, -3592
628, 4912, -1294
1698, 1304, -1174
124, 662, 2370
1812, -474, 3092
1722, -1844, 4740
-534, -2498, 10114
4524, -5610, 2122
2136, -6002, 8866
1078, -6190, 9870
4718, -9030, 3672
1766, -10290, 8542
2354, -9628, 3916
850, -11654, 3624
270, -12540, 4734
-354, -9888, 2130
-3942, -10758, 5332
-288, -8482, -436
-4104, -9780, 1876
-7358, -10402, -330
-8780, -9382, 5896
-5184, -6408, 696
-2016, -7528, -2842
-1762, -7218, -2578

-----------------------------------------------
Date: 05.06.2017 - 14:23:59
End log file
