Terminal log file
Date: 04.04.2017 - 14:09:05
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1036, -7714, 2198
-802, -7760, 2088
-1356, -7776, 2398
-1252, -7396, 2358
-1158, -7756, 2238
-718, -7518, 4070
-362, -7340, 6980
-2888, -10790, 8532
-316, -8844, 5608
-1078, -9892, 7478
626, -9804, 5782
374, -9098, 7462
370, -9182, 7084
740, -7000, 6804
1122, -6294, 7364
880, -4640, 7238
820, -3932, 7436
1588, -1732, 5568
1728, -882, 5830
2082, 1186, 4252
3080, 1016, 3668
1776, 2522, 3750
2136, 4606, 3780
2874, 4482, 276
3946, 5484, -1124
1936, 6392, -262
1346, 7272, -408
2500, 6876, -2282
2876, 7236, -3646
1252, 7026, -1978
2218, 7946, -6650
1810, 8132, -4702
2150, 8050, -5408
1142, 8188, -4612
1318, 7624, -4326
1836, 7684, -4374
1220, 6940, -2356
1904, 7022, -2064
1816, 4080, -2646
2092, 6308, 1034
2624, 4156, 1092
2838, 1872, 2156
2906, 4038, 5132
3420, 2142, 6940
2010, -104, 4550
2046, 628, 7142
4580, -1892, 4902
3302, -3150, 4884
1682, -3232, 6634
414, -4768, 6668
1792, -6288, 8750
664, -7600, 9070
-660, -7644, 5260
-322, -9240, 12620
2624, -8530, -1660
-3432, -9012, 13908
-608, -8552, 3902
3580, -8042, 2590
-790, -9822, 4184
-866, -7390, 4618
-1184, -8018, 3610
-742, -7770, 2922
-416, -7702, 2256
658, -7636, 1168

-----------------------------------------------
Date: 04.04.2017 - 14:09:08
End log file
