Terminal log file
Date: 05.06.2017 - 14:21:42
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1288, -7902, 248
-1568, -8018, 510
-2910, -8314, 2624
-5426, -8318, 5702
-1842, -8952, 8598
-3784, -12096, 10126
-1474, -14918, 8924
-798, -16226, 9046
-1224, -16374, 9158
1236, -15286, 5244
370, -12558, 7352
1378, -9040, 3580
164, -6620, 4284
364, -2828, 1718
-874, 126, 1598
876, 1670, -116
238, 3212, 46
1920, 2406, -4408
-1888, 6018, -1756
-1360, 6186, -6010
-1670, 6978, -8304
1408, 8170, -13514
-1440, 8920, -9028
1606, 6954, -11930
1340, 6148, -7522
510, 7078, -5142
-566, 4302, -3854
824, 4930, -4072
498, 2826, -1812
1440, 1268, -636
1674, -14, 784
108, -1924, 3564
2366, -2502, 3890
2582, -4950, 6528
2996, -6750, 5170
3796, -8730, 6668
3894, -10104, 6016
4030, -11478, 4604
2830, -13320, 7446
1908, -11392, 10412
4060, -11538, 728
-3412, -9744, 8814
-454, -9780, 4100
778, -8736, 1602
9068, -10088, -3052
-5298, -9204, 7208
-4402, -8212, 2440
-2444, -7554, -598
-1504, -7448, -1212

-----------------------------------------------
Date: 05.06.2017 - 14:21:45
End log file
