Terminal log file
Date: 05.06.2017 - 14:19:50
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-816, -8154, 404
-830, -8084, 394
-770, -8046, 406
-918, -8054, 504
-974, -8100, 986
-820, -8492, 1782
-2962, -7272, 7454
-24, -9774, 4504
-942, -11308, 6644
312, -11746, 6274
778, -12288, 6558
1204, -13116, 6186
1874, -13112, 6942
2128, -11878, 6652
2664, -10710, 6038
2892, -8350, 5070
1880, -5984, 5274
1816, -3552, 3502
1892, -1240, 2484
1346, 454, 3048
1650, 1470, 1174
790, 2228, 1972
2610, 3628, -2882
-512, 4294, -1054
-1474, 6108, -4348
-2138, 6768, -5060
-1378, 6212, -7202
-418, 6900, -10648
-712, 7708, -9108
1056, 7008, -10746
978, 5710, -9148
922, 7232, -5792
546, 5368, -3798
1196, 6342, -2866
622, 5300, -374
568, 3912, -1188
1278, 4246, 378
2094, 3432, 3788
2678, 770, 2992
2624, 716, 4684
1728, -182, 7064
3240, -2462, 3060
3174, -2940, 6482
4420, -2746, 3692
2576, -7128, 5176
2640, -7496, 7420
1360, -9934, 6068
2586, -12090, 5000
714, -11798, 9116
-524, -10036, 8630
2790, -11486, 2324
-2388, -8740, 5200
148, -8802, 4526
276, -9344, 2328
-1100, -7860, 2594
3148, -9918, -288
1604, -7580, 1448
-1826, -8166, 1450
-594, -7694, -582

-----------------------------------------------
Date: 05.06.2017 - 14:19:53
End log file
