Terminal log file
Date: 05.06.2017 - 14:21:51
-----------------------------------------------
%~>
%~>daq start

 DAQ started.
%~>quit
%~>-1456, -7906, 324
-1370, -8036, 330
-1718, -8166, 1598
-3766, -6790, 5324
-2646, -9396, 5190
-5476, -11278, 8000
-3038, -11842, 5934
-2156, -12684, 5226
-110, -12588, 5130
-688, -13166, 6830
-122, -12944, 6900
-508, -11486, 8070
-390, -10120, 7122
732, -7714, 5180
-1468, -6990, 4804
1308, -3258, 1152
-2132, -2060, 2350
1076, 482, -1732
-72, 2766, -1792
1126, 3098, -4950
-1218, 5688, -6276
-670, 6640, -8716
-352, 8024, -10150
534, 9504, -10398
-214, 9330, -8716
600, 6796, -8528
1630, 6502, -7786
346, 6304, -4472
338, 5362, -4142
368, 4924, -1938
1350, 2762, -1064
1650, 1052, 1076
1794, 1032, 2220
974, -1486, 4106
3494, -3440, 1212
3172, -5050, 7042
2510, -6266, 8118
3486, -7378, 3314
4848, -11608, 5500
3174, -10404, 8934
3010, -12682, 2750
692, -14308, 5740
-302, -9704, 9098
2016, -11868, 2302
-1210, -9888, 3996
-2576, -10522, 5226
3252, -9100, 792
-3604, -11500, 6434
-2906, -8262, 3400
-940, -6882, -1174
-1620, -7454, -1254

-----------------------------------------------
Date: 05.06.2017 - 14:21:54
End log file
