Terminal log file
Date: 05.06.2017 - 14:25:40
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-4036, -8196, 1374
-2898, -6964, 382
-6390, -7302, 4900
-5634, -9142, 4354
-6010, -11292, 5816
-3828, -12340, 5392
-3736, -14494, 6956
-1762, -14440, 6034
-990, -13546, 6512
-388, -11628, 5640
-2058, -9974, 6532
-660, -7630, 3704
-2966, -5078, 5008
38, -2702, 2054
-578, -1232, 2044
654, 908, -650
-616, 3994, -714
-842, 5154, 2044
1812, 4742, -2704
2244, 4788, -4766
1658, 5964, -4596
480, 3458, -6736
5684, 5770, -10636
2740, 5848, -9922
3022, 6736, -11944
566, 6760, -8370
838, 6762, -8284
1000, 6806, -6684
1210, 5354, -4454
854, 5028, -3832
1146, 3570, -2702
388, 2746, -54
872, 328, -938
166, 724, 2516
744, -3982, -210
-1150, -3042, 7314
480, -5978, 8384
2488, -7796, -308
-106, -11456, 8738
-1026, -12976, 8398
-1742, -13318, 6252
738, -13550, 2666
-2346, -13726, 6614
-1788, -12630, 2892
-3710, -10678, 1068
-4692, -9256, 1278
-3550, -7978, -1670
-7604, -7942, 748
-6788, -7758, 2360
-3712, -7070, -1038

-----------------------------------------------
Date: 05.06.2017 - 14:25:43
End log file
