Terminal log file
Date: 05.06.2017 - 14:23:42
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1928, -7950, -634
-1970, -7802, -608
-2504, -8414, 172
-5496, -9178, 3248
-6472, -6954, 7550
-6994, -12550, 8604
-4352, -13562, 7538
-3964, -15916, 7526
-118, -15204, 6088
-1616, -14976, 8620
328, -12180, 6406
702, -10482, 4794
1894, -6238, 2954
-680, -4628, 3686
1118, -1980, 100
-2208, 120, 1938
1786, 1542, -2606
366, 3408, -1260
758, 3952, -5058
-2082, 6510, -5286
-778, 6150, -8394
1226, 7486, -10484
2028, 7540, -11042
508, 2748, -9290
1792, 6042, -8468
1854, 6290, -6434
980, 5770, -4488
1210, 5152, -4112
550, 4102, -2918
384, 2782, -1116
912, 522, 1162
414, -906, 912
840, -1302, 5526
1994, -5244, 5920
2154, -8094, 6256
3890, -7884, 3736
1458, -9180, 11562
3240, -12154, 2782
1910, -14178, 5524
-98, -11680, 9770
276, -11932, 2054
-2418, -15310, 6444
1702, -9786, -576
-4762, -9980, 2242
-7242, -8670, -1020
-9846, -10072, 6396
-3846, -6968, -900

-----------------------------------------------
Date: 05.06.2017 - 14:23:44
End log file
