Terminal log file
Date: 05.06.2017 - 14:24:34
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2286, -7780, -522
-2198, -7788, -506
-2234, -7752, -586
-1934, -8178, 276
-4308, -9300, 3638
-6252, -6222, 8222
-7024, -13204, 6114
-3036, -14306, 6374
-2996, -17420, 8426
-2706, -19698, 7414
692, -17638, 3990
-256, -15034, 5122
1884, -11142, 2772
798, -8510, 2048
-322, -4572, 1492
1074, -1754, 132
-278, 184, 1064
390, 2230, -1108
474, 2816, -2364
-1376, 4826, -2446
-1218, 6190, -6742
46, 5684, -9208
1922, 7134, -11162
2384, 6862, -11188
3538, 5866, -11384
1354, 5036, -7736
2732, 5788, -7136
2460, 5268, -5914
1866, 5318, -3550
750, 3520, -2882
1704, 3956, -1546
120, 516, 1314
614, 1060, 5172
3442, -1542, 3744
1950, -2958, 5016
-850, -844, 12038
2962, -5798, 724
4336, -6058, 4392
266, -6788, 9712
1902, -10520, 1348
312, -14444, 6836
-1484, -12766, 7588
-614, -12326, 4090
-3096, -11056, 5394
-2420, -10482, 3586
-3000, -9192, 1448
-3922, -8984, 1484
-3008, -7290, -980
-5840, -8744, 1390
-6726, -9680, 5258
-4366, -7516, 2544

-----------------------------------------------
Date: 05.06.2017 - 14:24:36
End log file
