Terminal log file
Date: 04.04.2017 - 14:09:34
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1182, -7776, 1732
-1318, -7784, 1912
-1090, -7644, 1700
-1422, -7906, 1984
-3124, -7756, 3854
-150, -7816, 1824
480, -7624, 2598
-1430, -7898, 8438
-1632, -10458, 6318
-1456, -9064, 7288
-378, -10150, 7478
866, -10762, 7706
786, -11236, 8214
1164, -9514, 7152
738, -8374, 7220
1170, -6518, 6322
726, -4654, 6562
1652, -2450, 5384
2326, -430, 3434
2086, -216, 3002
1482, 1936, 4630
1286, 2964, 2324
2460, 3888, 438
1206, 5162, 978
1778, 6610, -818
2278, 5626, -1330
1680, 6362, -2022
1480, 7918, -3430
-20, 7026, -3796
1912, 11006, -3946
3662, 5780, -5898
3286, 7080, -4854
1600, 7878, -4522
1858, 7496, -5400
1892, 7244, -5274
2096, 7580, -6102
1522, 7018, -4328
1708, 7426, -4524
948, 5968, -2284
1864, 6382, -808
2172, 3736, -2506
1074, 3512, 1902
1800, 2232, 790
2822, -716, 1572
2142, -1104, 2768
-28, -2324, 7522
1744, -3344, 9738
4416, -4522, 6756
1544, -7264, 9698
632, -7182, 10108
2900, -8216, 8524
2208, -8972, 4074
818, -8250, 9514
2500, -9776, 2174
-372, -9482, 7768
-1312, -9438, 6174
2070, -8958, 2350
300, -8394, 3790
624, -8924, 2888
-1690, -8278, 5082
-586, -8054, 3780
-578, -7998, 3070
-232, -7400, 2714

-----------------------------------------------
Date: 04.04.2017 - 14:09:37
End log file
