Terminal log file
Date: 05.06.2017 - 14:24:06
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2164, -8094, 454
-3802, -9128, 3290
-2884, -6766, 6158
-3906, -11548, 7028
-3086, -12356, 8180
-1356, -13878, 8464
-340, -16174, 7868
122, -16246, 9056
1954, -14570, 6808
832, -12532, 7226
814, -10000, 5510
1014, -6626, 3214
-2270, -4264, 4384
834, -804, -942
250, -188, -696
-662, 3006, 158
1946, 2320, -4868
-322, 5308, -3984
-304, 5944, -6152
620, 5868, -10328
1150, 6972, -10804
2368, 6064, -11500
2524, 7248, -10440
2010, 6242, -9064
1540, 5566, -7182
1874, 4752, -5808
422, 3754, -3882
14, 3120, -140
1710, 1558, -966
1996, 1228, 952
32, 942, 5608
2550, -2640, 1186
676, -616, 8740
902, -4936, 9780
5660, -6596, 1112
1226, -6034, 11364
1822, -8356, 7796
4586, -9910, -128
-944, -13948, 6624
678, -11764, 5316
1594, -10832, 3388
-1468, -13530, 5402
-354, -10588, 3100
7174, -8856, 5702
-7126, -10294, 8830
-5694, -7662, 3494
-2182, -7466, -792
-1770, -7178, -1416
-2294, -7578, -288
-1662, -7628, -468
368, -8818, 2372

-----------------------------------------------
Date: 05.06.2017 - 14:24:08
End log file
