Terminal log file
Date: 05.06.2017 - 14:23:05
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1748, -7882, -86
-1674, -7962, -64
-1670, -7976, -22
-2318, -8132, 1032
-4544, -8294, 3588
-6284, -9742, 8730
-5742, -14796, 10008
-2674, -18800, 8090
-3646, -21576, 8538
154, -18820, 3962
1250, -15088, 1604
2106, -12498, 460
-4272, -10718, 6262
2236, -2890, -324
-680, -962, 2440
2748, 338, -2630
582, 3176, 698
1616, 2458, -1664
288, 4786, -4532
-3140, 7782, -5746
-1998, 7118, -7800
286, 8460, -6594
1724, 7568, -9554
-980, 5124, -6944
-328, 6430, -6922
1388, 7646, -6814
298, 6886, -6002
666, 6266, -4710
176, 6162, -3454
214, 5152, -2974
282, 3056, -2356
802, -126, -642
1080, 1012, 2900
1766, -2928, 3858
1772, -4704, 2872
300, -4910, 9384
3370, -7520, 4224
3784, -10146, 5100
1704, -12138, 7104
3898, -11124, 6080
2624, -12428, 7422
1722, -15100, 4284
-2950, -11608, 10810
3168, -9390, 1414
-242, -9080, 2740
826, -10510, -1508
-7246, -9150, 5764
-3408, -7494, 612
-2256, -8004, -936

-----------------------------------------------
Date: 05.06.2017 - 14:23:08
End log file
