Terminal log file
Date: 05.06.2017 - 14:23:49
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2032, -7804, -620
-2190, -7934, -546
-2468, -7994, 794
-6140, -8426, 4174
-4994, -7658, 4474
-8346, -11642, 7100
-2686, -12478, 6544
-4282, -15404, 8318
-1386, -18132, 5596
1558, -14404, 5436
-214, -14772, 3914
1966, -9622, 3872
660, -8452, 3592
896, -4300, 4232
-304, -2822, 2874
1836, -682, -410
208, 398, -582
-1494, 3166, 1164
432, 2436, -3876
472, 5356, -6628
626, 6878, -6788
2000, 7968, -9002
2800, 5110, -11582
2142, 6970, -10402
392, 7574, -7618
1682, 6996, -7056
-164, 5660, -3500
640, 5518, -3398
120, 4326, -2430
76, 3548, -878
772, 1050, 1994
766, 878, 2580
992, -1670, 3966
172, -1112, 7388
3904, -5814, 5062
2056, -5994, 8142
1252, -7410, 5462
2536, -11322, 3174
1370, -12388, 5772
536, -12174, 6374
1974, -14486, -882
-5464, -13176, 10812
1546, -10672, 694
-1132, -9752, -1050
-3618, -9336, -14092
-12594, -11810, 7048
-2996, -5208, -1824
-3362, -7978, -2412
-2166, -6632, -2262

-----------------------------------------------
Date: 05.06.2017 - 14:23:51
End log file
