Terminal log file
Date: 05.06.2017 - 14:18:27
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2076, -7716, 832
-2164, -7982, 658
-2104, -7718, 664
-2166, -7760, 762
-2194, -7816, 554
-2278, -7810, 684
-2330, -7914, 702
-2824, -8212, 1688
-2938, -6922, 6102
-4750, -9836, 7834
-2634, -10324, 7060
-1940, -10392, 7530
-1314, -11984, 7652
-1534, -11108, 8474
-1020, -10864, 7426
-1414, -9562, 8656
-44, -7266, 4790
-1484, -5398, 6582
-318, -3306, 4766
348, -1208, 3566
962, 960, 4390
854, 1334, 3180
594, 4004, 3348
-60, 4710, 3512
1828, 4908, 358
2016, 5484, 406
2852, 6024, -1568
2106, 5778, -2316
2802, 6434, -4726
1442, 7250, -3894
2490, 7450, -6386
2340, 10464, -6290
1874, 7606, -6906
1692, 7708, -6892
1524, 7448, -4988
1930, 6866, -3590
1932, 5708, -1652
2490, 5696, -1930
2424, 5966, -132
2550, 3516, 674
2338, 3146, 708
1888, 2996, 2486
2662, -12, 1636
1350, -388, 5424
750, -1008, 9770
2084, -3584, 2248
1996, -6468, 4550
140, -7734, 10926
1720, -7658, 6272
1662, -9294, 7268
-238, -12548, 6476
-1102, -8316, 10720
2116, -11404, 4026
-1376, -10418, 6532
-1248, -9400, 5078
54, -9088, 2860
-1768, -8434, 4574
-2348, -7932, 5648
-1032, -7118, 3998
-1694, -7474, 3728
-1564, -7312, 3062

-----------------------------------------------
Date: 05.06.2017 - 14:18:30
End log file
