Terminal log file
Date: 05.06.2017 - 14:23:14
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1718, -7936, -142
-1776, -7874, -90
-1856, -8052, 132
-2978, -9546, 1932
-3506, -6644, 8682
-2840, -12142, 8102
-2326, -12672, 9802
-98, -14244, 8012
-756, -16552, 8672
300, -15612, 8100
476, -14306, 7610
336, -12386, 5978
2754, -8440, 1596
-1202, -6314, 3306
986, -1972, 1730
-1070, -1006, 736
846, 1534, -1076
298, 2476, -1608
666, 3506, -5782
-2104, 6754, -5614
-626, 5740, -8450
336, 6930, -10694
2022, 4666, -13030
2726, 5992, -9502
3300, 7202, -10018
702, 6278, -7078
1264, 5836, -6490
348, 4852, -4024
204, 2912, -4342
122, 2534, -552
2086, 1086, 546
878, -1438, 3998
3040, -1422, 4580
1732, -4216, 5998
2418, -5384, 2908
2790, -5914, 8110
2392, -9764, 9110
4468, -12050, 814
160, -12170, 13212
2742, -11354, 5940
1614, -11892, 4100
1514, -11548, 7242
938, -10772, 3116
-2038, -9972, 3526
-3020, -9444, 4892
-1690, -7448, 6860
-1796, -8934, 3548
-756, -7250, -608
-1962, -8094, -938

-----------------------------------------------
Date: 05.06.2017 - 14:23:16
End log file
