Terminal log file
Date: 05.06.2017 - 14:22:10
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-922, -8058, 420
-834, -7992, 366
-864, -8084, 382
-854, -8066, 414
-894, -7886, 486
-1078, -8012, 540
-916, -8560, 2080
-2630, -7134, 5824
-3760, -12320, 9434
-3042, -14896, 10148
-1886, -17044, 9114
-1138, -18308, 6610
-722, -17246, 5730
370, -15562, 4070
738, -12542, 4270
1212, -9006, 3334
138, -5732, 2370
1184, -1936, 772
1666, -852, -1420
-748, 3500, 1972
-1450, 3412, 160
1354, 2866, -3022
-1272, 4834, -6006
-3356, 6734, -7136
-1646, 7578, -9336
72, 7002, -11886
-1348, 7368, -11078
-1030, 8304, -8234
754, 5642, -8174
912, 6670, -5936
-1458, 4312, -3538
182, 4758, -3814
768, 2906, -1670
-312, 1140, 2424
442, -812, 2042
748, -1498, -800
96, -3670, 4424
4270, -8444, 2574
3218, -9808, 2980
2782, -10818, 5664
1276, -15224, 6750
4740, -16820, -172
-1976, -19402, 11200
3726, -13548, 3006
-1926, -11500, 5972
-3624, -10158, -1310
-7956, -11530, 6268
-2626, -6142, 834
-730, -8078, -3226
-1878, -7234, -974
-2366, -8854, 1116
1632, -8602, 590

-----------------------------------------------
Date: 05.06.2017 - 14:22:13
End log file
