Terminal log file
Date: 05.06.2017 - 14:20:23
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-62, -8112, -476
-504, -8252, -548
232, -9368, 1286
830, -5774, 7716
1506, -13552, 7966
908, -12566, 7860
1760, -13250, 5774
622, -13566, 6250
2970, -13866, 5354
2828, -13726, 6984
4966, -12290, 5090
3700, -10350, 5184
1786, -7758, 5024
2198, -5726, 2566
2862, -2406, 1268
2186, -528, 788
-492, 182, 878
-502, 3432, 28
840, 2906, -4950
-1310, 7104, -4334
-1984, 6804, -4736
412, 5820, -8392
48, 8002, -9878
1594, 6930, -10790
1332, 6918, -10458
2118, 6220, -8966
1536, 6742, -7162
584, 5800, -5340
1100, 6640, -4524
990, 5370, -4278
558, 5842, -2688
448, 3830, 128
1926, 1554, 52
866, 1448, 3498
1624, -300, 3586
1890, -2186, 4818
2192, -3142, 5050
1492, -3814, 8398
3798, -6900, 2478
3460, -9484, 8088
4852, -11692, 7552
6650, -13306, -1124
2112, -11394, 9174
5836, -9532, 6644
3974, -13110, 2004
52, -9106, 4814
-786, -10388, 4364
1020, -8946, 1770
-554, -8752, 5148
-2220, -7790, 4552
-1716, -7936, 466
-2486, -8336, -478
-568, -7244, -868
2, -8260, 1402

-----------------------------------------------
Date: 05.06.2017 - 14:20:26
End log file
