Terminal log file
Date: 05.06.2017 - 14:25:59
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-2248, -7814, -382
-2288, -7786, -404
-2234, -7828, -438
-2316, -7828, -344
-5660, -8324, 3160
-5714, -6714, 3916
-9254, -12386, 7940
-8188, -14730, 6422
-3916, -14764, 7888
-3108, -16292, 7406
-2710, -16522, 8156
-2690, -15864, 5872
1580, -10772, 2684
-918, -8086, 4896
-714, -5866, 2238
-546, -3328, 870
306, -1198, -1786
478, 1762, -2174
2072, 3142, -7030
1194, 6942, -7488
1134, 6212, -3930
7098, 2276, -4448
10404, 2952, -9096
10604, 142, -11362
6758, 4540, -7576
6096, 4560, -7276
4276, 4532, -6418
3322, 4552, -4306
2104, 4372, -3990
1638, 2756, -3180
526, 1882, -2008
-26, -312, 2102
36, -300, 4830
1254, -3438, 4092
160, -2784, 6676
2998, -6804, 1508
1600, -8858, 5958
-1110, -12318, 6840
1198, -11550, 3024
-480, -15204, 8620
-680, -18248, 1370
-2400, -15158, 7750
292, -12074, 1034
-4482, -10620, 1864
-6402, -8122, 512
-6000, -9990, 2174
-3422, -7114, 466
-2188, -7670, -2050
-2470, -7350, -968
-2562, -7912, -596

-----------------------------------------------
Date: 05.06.2017 - 14:26:01
End log file
