Terminal log file
Date: 05.06.2017 - 14:21:16
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-576, -8100, 124
-540, -8178, 4
-542, -8126, 44
-654, -8190, 20
-262, -8418, 1002
226, -7364, 3960
-2898, -14186, 12892
1014, -14612, 10334
504, -17420, 9590
1150, -17406, 7026
-678, -16208, 7526
514, -13516, 5276
-744, -10608, 4980
524, -7770, 4448
1522, -4286, 764
2478, -1710, 210
-856, 636, 2094
1160, 1284, -1468
-4, 3978, -1116
1412, 3750, -4266
-1200, 6424, -4230
-346, 6118, -8326
-392, 8272, -9576
1350, 6580, -10800
1550, 7792, -10398
1132, 7370, -8728
1262, 6162, -7770
802, 5798, -6178
338, 6168, -4154
1088, 4448, -4900
944, 3600, -4454
-506, 1580, -562
-396, -738, 792
810, -2262, 4820
1474, -4422, 1416
778, -4428, 4642
2396, -11348, 2148
6386, -11358, 3628
5234, -14716, 4094
2972, -13110, 13030
8878, -14530, -3002
838, -12760, 9464
2720, -10404, 2108
150, -12148, 6234
1742, -9198, 1010
-3866, -7900, 4184
-704, -8770, 568
-1390, -8184, 2196
-1882, -8210, 3020
-1114, -7546, 1136

-----------------------------------------------
Date: 05.06.2017 - 14:21:18
End log file
