Terminal log file
Date: 05.06.2017 - 14:22:21
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1106, -8026, 392
-942, -8002, 176
-1016, -7952, 298
-1154, -8116, 552
-1156, -8026, 600
-2270, -8864, 2696
-3594, -5834, 6138
-2966, -11870, 9786
-3466, -16210, 12036
-144, -17862, 8818
-1116, -19848, 8684
34, -17662, 6120
1478, -14944, 3600
-2, -10156, 3844
-428, -7110, 1920
36, -3866, 1106
-40, -416, 266
-738, 1588, 1312
776, 3012, -1384
444, 2634, -3078
70, 4922, -4492
-1932, 7308, -4880
-218, 6320, -9738
-1060, 8534, -8766
-172, 7852, -8456
896, 7898, -9520
336, 7496, -8050
816, 7394, -6368
344, 5516, -4836
1104, 5380, -4870
382, 1986, -3378
242, 2196, -132
1128, -828, 752
718, -688, 2334
2464, -4944, 1662
1322, -5290, 4270
1274, -10476, 7252
3772, -8396, -228
460, -16566, 6338
2546, -16834, 5672
-2870, -18236, 11720
2024, -14340, 2832
-328, -14378, 6972
-1188, -4132, 12964
-6498, -9472, 7520
-1746, -6200, -1538
-1134, -6558, -2062
-3238, -7580, 554
1414, -5916, 6042
3498, -12410, -810
1132, -7562, -1350

-----------------------------------------------
Date: 05.06.2017 - 14:22:24
End log file
