Terminal log file
Date: 05.06.2017 - 14:20:47
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1376, -7980, 166
-1332, -8032, 128
-1230, -7950, 176
-1446, -8032, 258
-2096, -8830, 2934
-3908, -6100, 7280
-3546, -12608, 8240
-3200, -13416, 9894
498, -15310, 7682
1076, -16926, 6618
950, -16736, 7582
1974, -15130, 5882
1340, -12944, 5932
1990, -9790, 2858
220, -6882, 1942
1962, -3342, -1666
-2186, -1426, 2556
162, 1800, -1028
-320, 2718, -1716
2256, 5166, -9110
-7624, 6494, -820
2312, 9232, -9574
-1826, 520, -7438
3476, 6808, -7832
4726, 4588, -11820
3704, 5942, -10478
3002, 5492, -9162
2124, 6166, -7728
3274, 6206, -8462
1212, 5358, -4970
1278, 4832, -5052
138, 2328, -798
600, 60, -446
-1932, 1066, 5396
-1168, -2148, 3458
3406, -3170, 1380
3160, -8320, 6402
4098, -7356, 3144
4184, -8240, 8154
6288, -12418, 2848
4998, -13164, 3262
658, -11534, 12468
4728, -13920, -38
-730, -13872, 7090
3226, -10114, 798
-184, -10606, 2170
-4000, -11232, 3816
-7086, -8582, 5454
-5466, -8186, 1760
-3756, -7620, -70
-1168, -7798, -1984
-88, -7824, -86
132, -7964, -864
-1406, -8424, 14

-----------------------------------------------
Date: 05.06.2017 - 14:20:50
End log file
