Terminal log file
Date: 05.06.2017 - 14:19:42
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-580, -8044, 486
-562, -8106, 400
-626, -8022, 626
-712, -7992, 786
-884, -8316, 1468
-674, -7554, 2402
-1554, -9658, 5664
308, -9398, 5632
662, -11552, 6292
732, -11948, 6852
1040, -12970, 6152
1118, -13186, 6906
1610, -13400, 6518
1890, -11660, 6026
3880, -9508, 4444
1520, -7678, 5814
2166, -5958, 4092
1956, -3254, 3260
2856, -918, 2672
2482, 522, 1884
1372, 1722, 812
386, 3590, 802
1612, 3892, -1568
544, 5180, -1412
-1116, 6158, -2760
-572, 6818, -6316
-2218, 7780, -9434
-2042, 9754, -5880
506, 5418, -9078
2540, 6978, -8304
1260, 7590, -6708
1318, 6904, -7048
662, 6676, -6006
664, 6582, -5146
110, 6230, -3890
952, 5946, -2756
1650, 4078, -2030
2002, 4272, 642
1438, 2542, 520
1750, 568, 2542
3550, -516, 3814
2092, -1832, 5568
3826, -3194, 7462
3608, -6054, 2232
4286, -5340, 7234
6024, -6264, 6922
6392, -8508, 3942
5446, -8174, 8286
5492, -9178, 3298
2608, -9798, 3812
3448, -8060, 5420
3310, -9646, 650
1476, -10880, 5318
3456, -9070, 1388
-562, -8872, 4134
-114, -8784, 3266
1404, -8882, 978

-----------------------------------------------
Date: 05.06.2017 - 14:19:45
End log file
