Terminal log file
Date: 04.04.2017 - 14:09:58
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1136, -7732, 1800
-1254, -7718, 1838
-1178, -7726, 1746
-1210, -8166, 2550
-1646, -7368, 3456
-1922, -7604, 5196
-3884, -9698, 7710
-610, -8352, 5440
-102, -11154, 6692
690, -10404, 8320
1426, -12136, 7290
1124, -10424, 7838
692, -10152, 8080
2196, -8082, 5772
986, -6396, 6690
1220, -3970, 5746
1196, -3242, 4682
1898, -654, 4664
1342, 1708, 4220
2458, 1766, 2186
48, 4054, 3914
1610, 4592, 720
2220, 4706, -4260
6, 7934, -1194
796, 7338, -792
3426, 6348, -3940
2520, 5906, -3688
1280, 7692, -3736
3266, 8428, -7416
2292, 5868, -5968
1766, 6470, -5890
3030, 7180, -5400
3526, 6594, -6536
2652, 6770, -4932
2550, 6426, -3316
2580, 6612, -2266
3046, 6308, -2574
2228, 5084, -1248
1534, 4928, 356
2514, 4614, 1316
2790, 1660, 334
176, 2288, 5698
2580, 3298, 7712
1382, 38, 3838
846, -382, 6688
2520, -1146, 9618
1532, -3446, 5292
96, -4360, 7064
980, -4898, 7398
456, -7508, 5032
-1906, -8524, 10688
-84, -8566, 7424
-1740, -9314, 6832
670, -8684, 8638
1772, -8430, 3018
-1970, -8546, 6686
-260, -7052, 5818
-140, -8220, 3752
-124, -8376, 3064
-982, -7430, 3544
-484, -7190, 3102

-----------------------------------------------
Date: 04.04.2017 - 14:10:01
End log file
