Terminal log file
Date: 05.06.2017 - 14:22:39
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1124, -7992, 414
-1076, -8036, 422
-1110, -8078, 406
-1086, -7964, 472
-1094, -8004, 574
-1320, -9234, 1204
-3914, -8700, 11632
-3952, -15416, 13056
-2028, -17592, 10452
154, -19252, 7380
-1474, -18500, 7884
1626, -16160, 3364
304, -12308, 3220
-620, -8188, 3960
-8, -4998, 698
-550, -1918, 2008
62, 430, -54
-206, 1682, -1300
1542, 1486, -3954
-1924, 4804, -3766
-1324, 6706, -8512
-1242, 8674, -8672
-844, 7644, -11352
-758, 7566, -8760
476, 6878, -9920
452, 5606, -7806
336, 6494, -6212
494, 5304, -4658
256, 3988, -4212
526, 2300, -2054
1120, -244, -238
936, -1538, 1536
316, -5972, -352
2082, -6462, 4532
1458, -9432, 4754
1718, -12650, 3690
3060, -14364, 5750
4566, -17446, -6
156, -17516, 10516
2910, -15574, 548
-3224, -16406, 8568
2252, -10698, 1840
-10856, -10486, 10524
-6122, -11580, 3730
-2282, -7562, -1482
242, -6028, -3722
-4462, -8050, 1460
-814, -7810, 1680

-----------------------------------------------
Date: 05.06.2017 - 14:22:42
End log file
