Terminal log file
Date: 24.03.2017 - 10:38:16
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-714, 8052, 896
-532, 7942, 846
-612, 8010, 962
-818, 7972, 1254
-902, 7860, 1716
-750, 7782, 1868
-1348, 8280, 2778
-1578, 8450, 3888
-1604, 8970, 4542
-1774, 9150, 5212
-1684, 9654, 5394
-1906, 9694, 5684
-1926, 9406, 5562
-1882, 9098, 5652
-1778, 8354, 6162
-1768, 7380, 6018
-2096, 6804, 6374
-1820, 5660, 6326
-1592, 4674, 7304
-1570, 3606, 7066
-886, 2864, 6508
-596, 1496, 7120
-506, 386, 6812
-600, -666, 6576
-96, -1926, 6002
336, -2330, 5812
30, -2772, 5804
466, -3760, 5386
660, -4324, 4706
500, -4980, 3900
964, -5832, 2062
426, -6018, 1962
1054, -6610, 876
134, -7060, 1214
14, -6828, 680
-1060, -7018, 150
-776, -7514, -768
-718, -7600, -1276
-280, -7570, -2434
-476, -7920, -3654
-728, -8538, -4650
-1004, -8294, -4414
-2188, -7894, -4244
-442, -8358, -4684
-1216, -7994, -4144
-118, -7576, -3826
-968, -7736, -2374
-132, -7406, -3000
-442, -7032, -1638
-178, -7004, -1082
490, -6290, -242
1344, -5700, 1142
296, -4828, 1062
312, -4454, 3758
380, -3906, 4446
1568, -3122, 2964
1608, -2104, 4774
794, -546, 5252
680, 60, 5132
302, 1946, 5630
184, 3584, 8094
652, 4174, 6692
320, 4724, 6450
274, 7592, 7746
-754, 7706, 8168
204, 9300, 6756
-292, 9598, 6120
-296, 10856, 5098
-428, 11322, 3696
-1596, 10816, 4846
-1986, 10668, 6034
-962, 10282, 4906
-248, 9634, 3738
66, 8938, 2784
-106, 8508, 2434
-476, 8566, 710
-1332, 8088, 1170
-1036, 8286, 794
-440, 8224, -54
-574, 7990, -92
-396, 7960, 90
-114, 8068, -190

-----------------------------------------------
Date: 24.03.2017 - 10:38:20
End log file
