Terminal log file
Date: 24.03.2017 - 10:46:22
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-96, 7828, 262
-108, 7684, 424
-200, 7742, 830
-720, 7682, 2010
-956, 8214, 3922
-2418, 9116, 6738
-3792, 9596, 8880
-4910, 11302, 9826
-4432, 12288, 7880
-3450, 12830, 6464
-3032, 12282, 6498
-1758, 10558, 5644
-1560, 8536, 6162
-526, 6836, 4888
-642, 4524, 5250
-302, 3254, 4808
-196, 1350, 4370
-192, -174, 4512
-312, -1710, 3940
-382, -2944, 3246
-94, -4210, 2646
-594, -5198, 1792
-822, -5994, 1662
-462, -6476, 900
788, -6652, -774
-502, -7106, -572
-926, -7176, -1022
-846, -7856, -1498
-512, -7420, -3528
-1026, -7620, -4446
-502, -7806, -6472
-412, -7594, -6078
296, -7738, -6066
872, -7296, -4486
1148, -7090, -3234
642, -6506, -2166
282, -5974, -1440
1924, -5446, -1634
1142, -3618, -602
-350, -3232, 102
-1190, -1100, 1950
-1546, -42, 3744
-1410, 1210, 4104
-1648, 3662, 5136
-2650, 4246, 7214
-3156, 6814, 6566
-4274, 9358, 8218
-3402, 10852, 8218
-2490, 11984, 6906
-3302, 13388, 8700
-1832, 13454, 5298
-3126, 11822, 5408
-4728, 10994, 6822
-3186, 10042, 6514
-1506, 8806, 5806
622, 7936, 3698
726, 7784, 3212
-1246, 8862, 2900
-446, 8410, 840
-230, 8310, 24

-----------------------------------------------
Date: 24.03.2017 - 10:46:25
End log file
