Terminal log file
Date: 24.03.2017 - 10:48:06
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-74, 8104, 794
-196, 8066, 1268
-696, 8092, 1946
-1160, 8334, 2856
-476, 8546, 3668
-1110, 9272, 4834
-2620, 9772, 6276
-3274, 11022, 7384
-1906, 11654, 6208
-1634, 11514, 6260
-1540, 10712, 6274
-1496, 9596, 6560
-1214, 8038, 6230
-1884, 7000, 7482
-466, 5804, 5650
-884, 3776, 5998
-1174, 2410, 6160
-112, 1376, 5456
688, -62, 4254
750, -1470, 4058
20, -2778, 4006
-392, -3870, 3454
-46, -4670, 2268
162, -5670, 820
-622, -6166, 1188
292, -6230, -192
-70, -6586, -1076
-800, -6948, -1554
-116, -7322, -2728
206, -7376, -3022
204, -7446, -3444
1108, -7616, -3928
1502, -7286, -3878
2630, -7648, -5576
2516, -7232, -7182
1666, -7368, -7784
1276, -7126, -6120
1604, -7164, -5638
646, -7034, -3690
272, -6954, -2418
244, -7400, -1442
1104, -6148, -1932
998, -5804, -20
1108, -5120, 204
590, -4410, 166
-484, -3940, 2326
348, -3574, 3236
648, -1646, 4534
1078, -328, 5518
464, 112, 6186
594, 1584, 5756
-854, 3616, 6944
-996, 5492, 7098
-1578, 6248, 7000
-2312, 7428, 9590
-978, 8246, 6074
-2062, 9388, 9230
888, 10212, 4368
-406, 11118, 5270
-1720, 10638, 5358
-3758, 10150, 7588
-3050, 9586, 7530
-102, 8230, 5396
1384, 8390, 4144
1368, 8532, 2720
898, 8128, 1594
532, 8282, 896
606, 8030, 202
442, 7942, 336
386, 7954, 296

-----------------------------------------------
Date: 24.03.2017 - 10:48:09
End log file
