Terminal log file
Date: 24.03.2017 - 10:38:33
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-562, 8082, 442
-468, 8146, 820
-482, 8044, 1416
-800, 8486, 2320
-578, 8888, 3418
-598, 9238, 4690
-1564, 9982, 5858
-2012, 10162, 5882
-1484, 10520, 6040
-1488, 10666, 5778
-1286, 9916, 5572
-798, 9674, 6334
-908, 8006, 5858
-1458, 6722, 6396
-724, 5428, 6008
-1172, 3626, 6460
-522, 2522, 5392
-382, 1428, 6252
-538, 260, 6626
318, -582, 5650
-584, -1418, 5942
262, -2620, 5370
-324, -2914, 5992
376, -3624, 4274
580, -4818, 3670
-204, -5022, 3964
388, -5674, 2654
1082, -6002, 1416
260, -6680, 2082
572, -7008, 1698
458, -6110, 1754
-570, -6752, 656
-100, -7494, -1722
-752, -7446, -2636
-1002, -7408, -2964
1534, -7966, -5400
210, -7496, -4432
80, -7738, -5444
-98, -8444, -6454
-578, -8142, -6420
-244, -7894, -5182
-108, -7284, -3586
-946, -6850, -2678
1272, -7460, -3140
298, -7348, -856
-10, -7072, -1636
242, -6568, -934
896, -6136, -68
1858, -5438, 260
620, -4752, 1680
172, -4510, 3148
338, -4300, 3524
760, -2614, 3666
-750, -2530, 6108
-818, -1276, 5556
-1592, 458, 7528
-2278, 492, 6848
-2302, 2162, 7698
-2774, 3918, 7566
-2620, 4396, 7356
-2690, 6272, 7196
-3384, 7012, 8332
-2598, 7012, 5574
-4116, 8778, 7576
-2706, 8120, 5382
-3070, 9138, 5598
-1970, 9350, 3656
-602, 9656, 2618
-2360, 9638, 4502
-2256, 9462, 4382
-476, 9346, 2464
990, 9022, 1474
-48, 8292, 2346
-558, 8886, 2882
470, 8590, 1540
660, 8464, 780
718, 8336, -194
1054, 8154, -908
836, 7884, -1026
588, 8034, -746
266, 8212, -508

-----------------------------------------------
Date: 24.03.2017 - 10:38:37
End log file
