Terminal log file
Date: 24.03.2017 - 10:41:49
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-546, 8012, 566
-462, 8054, 572
-330, 7968, 632
-280, 8100, 836
-514, 8136, 1110
-538, 8122, 1626
-1162, 7970, 2082
-1156, 8328, 2624
-1474, 8936, 3586
-1902, 9236, 4622
-2342, 9476, 5836
-2294, 10478, 6674
-2590, 10960, 6118
-2516, 10748, 5918
-1928, 10796, 6008
-1148, 9596, 5572
-1294, 8136, 6668
-700, 7024, 5930
-1028, 5566, 6586
-2136, 4236, 6752
-1424, 2986, 6080
-1008, 1944, 5980
-594, 412, 5256
-318, -908, 4840
-54, -2360, 4216
-264, -3340, 3438
-622, -4500, 2860
-282, -5550, 1422
190, -6200, 1074
-146, -6358, 648
-528, -6744, 528
136, -7088, -530
-86, -7458, -560
-976, -7094, -182
-38, -7134, -1756
12, -7166, -2510
494, -7398, -4994
648, -7270, -5802
1910, -7886, -8956
-550, -7902, -7230
628, -7166, -7208
-214, -7054, -5068
78, -6662, -3444
194, -6952, -2540
382, -5934, -550
146, -6398, 30
780, -5886, 82
1312, -5362, 222
-1224, -3744, 3952
-168, -4922, 3910
974, -3086, 3242
-18, -1824, 5678
488, -764, 5166
-404, 446, 5362
-1166, 1340, 6324
-732, 3282, 6908
-1762, 4052, 6406
-2698, 5356, 7542
-3370, 7304, 7442
-2580, 7974, 7816
-1440, 9604, 7930
-624, 9796, 5602
-2282, 10640, 5252
-1708, 10622, 5280
-2176, 10612, 5334
-3070, 9650, 6206
-2478, 8958, 5942
-1376, 8234, 4978
-446, 8116, 3452
480, 8042, 1700
54, 7944, 1296
-610, 7932, 1286
-658, 8056, 714
-486, 7942, 658
-448, 7922, 796

-----------------------------------------------
Date: 24.03.2017 - 10:41:53
End log file
