Terminal log file
Date: 24.03.2017 - 10:37:34
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-158, 8046, 374
-252, 8102, 268
-106, 8072, 232
-196, 8110, 356
-270, 8114, 514
-778, 8392, 1858
-1170, 8510, 3832
-994, 9294, 5010
-1074, 10072, 5998
-450, 10590, 6612
-408, 11452, 7244
-44, 12314, 7370
112, 11768, 6656
-1210, 10840, 6620
-1406, 9288, 5942
-606, 7690, 5864
180, 6190, 5108
-762, 4874, 6488
-220, 2954, 5484
-124, 1862, 5682
-80, 588, 5868
314, -1340, 4648
490, -2112, 5090
774, -3548, 4258
282, -4132, 3638
-210, -5090, 3758
834, -5206, 2302
2152, -6230, 728
784, -6864, 1170
214, -7024, 1026
146, -6912, 838
-482, -6662, 1182
-802, -6496, -496
-1178, -7762, -3296
-488, -7730, -4666
-378, -8068, -5620
-434, -7860, -7010
-1148, -8238, -5986
-492, -7810, -5452
74, -7686, -4966
-1316, -7274, -3082
52, -7514, -3682
2, -6578, -1492
44, -6492, -1548
1100, -5530, -1010
14, -3598, 2204
398, -4022, 2622
572, -3538, 3062
764, -2148, 3924
30, -198, 5690
48, 692, 5414
154, 992, 6028
246, 3210, 5600
506, 4792, 7798
320, 5320, 8720
662, 5882, 6616
424, 8154, 8584
-524, 8026, 8110
1362, 9948, 5474
1630, 10780, 5742
52, 11150, 6026
1372, 11174, 4560
1602, 10512, 4010
964, 10170, 4312
1344, 9246, 2678
848, 8986, 3168
866, 9238, 2590
206, 8604, 2324
856, 8514, 1064
324, 8188, 582
1112, 8070, -1404

-----------------------------------------------
Date: 24.03.2017 - 10:37:38
End log file
