Terminal log file
Date: 24.03.2017 - 10:40:28
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-212, 8092, 520
-228, 8084, 656
-210, 8100, 622
-212, 8040, 724
-396, 8110, 844
-626, 8032, 1424
-642, 8202, 2212
-994, 8546, 2994
-1382, 9224, 4322
-1818, 9716, 5316
-1252, 10288, 5338
-728, 10626, 5280
-584, 10508, 5288
-440, 10150, 5270
-258, 9474, 5492
-572, 8410, 5564
-1244, 7280, 6606
-394, 6544, 6112
-532, 5264, 6378
-542, 3976, 7094
14, 3232, 6708
426, 1922, 6232
132, 802, 6428
58, -422, 6342
-326, -1780, 6664
600, -2126, 4872
624, -3276, 4752
552, -4326, 3956
646, -4776, 3416
374, -5556, 2982
316, -5964, 2718
-60, -6618, 2268
140, -6784, 1454
344, -7034, 1010
-96, -7508, 506
-596, -7288, -348
-1312, -7318, -180
-1074, -7402, -952
-1528, -7656, -1392
-1458, -7850, -2204
-662, -7680, -3242
-190, -7836, -4176
-1336, -7790, -4380
72, -7538, -6128
-416, -7902, -5502
-434, -7556, -4814
-682, -7668, -4360
-170, -7362, -4222
-848, -7302, -1886
-24, -7394, -3162
200, -7306, -1696
222, -7264, -2064
180, -6936, -912
1060, -6758, -622
948, -5246, 396
784, -5180, 1018
-94, -4576, 3384
392, -4266, 3062
184, -3244, 3446
-730, -2260, 5724
-548, -1908, 5174
-214, -498, 5140
-1066, 672, 6388
-1260, 2330, 6654
-1754, 2304, 6956
-1308, 4212, 6698
-1354, 6102, 8954
-1708, 6830, 6770
-1128, 8812, 6518
-3232, 9292, 8348
-296, 9576, 4854
-1336, 10608, 5724
-958, 10576, 4282
-1418, 10314, 4668
-1964, 9748, 5428
-1296, 9086, 5320
-80, 8820, 4074
98, 8614, 3300
-300, 8196, 2710
-752, 8158, 2166
-770, 8272, 1378
-452, 8074, 778
-292, 7880, 522
-402, 7894, 442
-404, 7714, 1034

-----------------------------------------------
Date: 24.03.2017 - 10:40:32
End log file
