Terminal log file
Date: 24.03.2017 - 10:40:53
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>4, 8158, 406
10, 8136, 336
-94, 8146, 506
-180, 8192, 734
-406, 8030, 1260
-908, 8164, 2224
-1446, 8796, 3388
-1788, 9616, 4812
-2168, 10216, 6062
-2140, 10848, 6014
-1794, 11446, 5868
-1572, 11418, 5526
-1572, 10710, 5378
-1244, 9618, 5628
-666, 8046, 5310
-748, 6900, 5908
-684, 5638, 6392
-1028, 4566, 6552
-14, 2826, 6098
-580, 2136, 7154
128, 704, 5818
162, -282, 5852
300, -1798, 4806
-198, -2552, 4320
82, -3964, 3096
18, -4844, 2278
162, -5488, 1176
-4, -6256, 1176
828, -6814, 36
86, -7010, 1046
-70, -7056, 44
-224, -7310, -530
-318, -7518, -908
-1038, -7230, -1618
-1116, -7468, -2878
-144, -7628, -4248
612, -7696, -5548
1036, -7320, -5718
1514, -7524, -8016
822, -7968, -6834
468, -7388, -5916
384, -6924, -4310
1002, -7298, -4060
238, -6288, -2876
-722, -6214, 408
548, -6614, -266
1514, -5964, -218
584, -4830, 1134
670, -4654, 510
-32, -3480, 2234
-178, -3206, 4052
1316, -1496, 2524
1034, 928, 6246
1286, 1114, 5690
1108, 2958, 5346
-686, 5478, 7374
-2110, 6340, 8836
-1618, 7684, 6054
-2800, 8712, 8176
-1888, 9432, 6204
-2158, 10052, 6484
-2220, 9974, 5480
-1298, 10982, 4784
-1840, 10978, 4404
-2928, 10266, 5698
-2344, 9380, 5672
-648, 8870, 4562
334, 8590, 3620
156, 8320, 2890
142, 8038, 2004
112, 8332, 1410
158, 8108, 972
450, 8168, 332
412, 8034, 242

-----------------------------------------------
Date: 24.03.2017 - 10:40:57
End log file
