Terminal log file
Date: 24.03.2017 - 10:48:59
-----------------------------------------------

%~>daq start

 DAQ started.
%~>quit
%~>-1118, 7970, 1738
-1482, 7890, 2982
-866, 8228, 3264
-1448, 9124, 4946
-2624, 9552, 7202
-2410, 10584, 7684
-2164, 11132, 7188
-2288, 11196, 6840
-1518, 10480, 6030
-1560, 9336, 6462
-1652, 7916, 6608
-1262, 6740, 6772
-1300, 5270, 6584
-1362, 4186, 6540
-720, 2530, 5690
-1256, 902, 6824
-168, -172, 4688
-220, -1776, 4470
134, -2352, 4014
182, -3632, 3312
-14, -4444, 2672
202, -5278, 1328
16, -5882, 564
256, -6412, -438
162, -6826, -32
364, -7050, -1186
456, -7128, -2100
-464, -7460, -2182
378, -7610, -4612
-228, -7606, -5060
-734, -8062, -5602
-286, -7910, -5656
1040, -7402, -6056
930, -7570, -4348
1188, -6962, -4546
646, -7478, -3184
30, -6826, -1738
998, -6344, -1722
862, -6100, -354
380, -5368, 218
-1532, -5314, 2268
-1736, -4456, 3298
-1340, -3510, 3424
-1606, -3484, 4250
-1786, -2490, 5050
-1602, -966, 5076
-2204, -232, 5266
-2650, 2224, 5460
-3252, 3582, 6934
-3548, 4610, 6378
-3944, 6436, 6470
-3978, 6722, 7240
-4084, 8374, 7700
-2876, 9320, 6234
-1758, 10564, 6202
-1930, 10822, 5124
-3424, 10310, 5304
-5594, 9650, 7490
-3856, 8584, 6236
-2110, 8292, 5140
362, 8224, 2594
1244, 8282, 1242
768, 8144, 1076
-54, 8010, 1528
566, 8218, 720

-----------------------------------------------
Date: 24.03.2017 - 10:49:03
End log file
